,cont_ratio_ron400,wl_ron400
118,0.12634130714761063,718.523153942428
119,0.12524203946476825,719.5244055068836
120,0.1095349749630601,720.5256570713392
121,0.08088075600207709,721.5269086357948
122,0.058042621453595074,722.5281602002503
123,0.0824593060309421,723.5294117647059
124,0.13770097046117302,724.5306633291615
125,0.1490299463754428,725.5319148936171
126,0.13841356885435555,726.5331664580726
127,0.11946788475294348,727.5344180225281
128,0.10614333901444965,728.5356695869838
129,0.08303274198779506,729.5369211514394
130,0.07560593220321826,730.5381727158949
131,0.08480096060085106,731.5394242803504
132,0.08851978525148206,732.540675844806
133,0.07510599909702322,733.5419274092616
134,0.07028929721420582,734.5431789737172
135,0.06564065809806624,735.5444305381727
136,0.06055828744396424,736.5456821026282
137,0.06127905739568603,737.5469336670839
138,0.06069895904845111,738.5481852315395
139,0.05873091194923316,739.549436795995
140,0.06348834317848608,740.5506883604505
141,0.06310993915715532,741.5519399249062
142,0.06971815497747089,742.5531914893618
143,0.04738828422336327,743.5544430538173
144,0.04433370937387251,744.5556946182728
145,0.034285688078495594,745.5569461827284
146,0.04389946484550129,746.5581977471841
147,0.04770848406573736,747.5594493116396
148,0.050895087900199094,748.5607008760951
149,0.05918828530984842,749.5619524405507
150,0.05311012556679459,750.5632040050064
151,0.04813743285855156,751.5644555694619
152,0.04293733019420795,752.5657071339174
153,0.03489479993800895,753.566958698373
154,0.030685626276458797,754.5682102628285
155,0.036709023707964146,755.5694618272842
156,0.041598428892522896,756.5707133917397
157,0.03938092422007138,757.5719649561952
158,0.034832499074894545,758.5732165206508
159,0.037215168165401706,759.5744680851064
160,0.03697599877598632,760.575719649562
161,0.04113084283910924,761.5769712140175
162,0.03780438536513322,762.5782227784731
163,0.023450015550276346,763.5794743429287
164,0.018953465836062614,764.5807259073842
165,0.024286501084791405,765.5819774718398
166,0.029079466319367742,766.5832290362954
167,0.031179074384201845,767.584480600751
168,0.028829176446544393,768.5857321652065
169,0.019620843583579586,769.586983729662
170,0.02415562690726339,770.5882352941177
171,0.033240820951597944,771.5894868585733
172,0.026396065827512694,772.5907384230288
173,0.0335257600328209,773.5919899874843
174,0.033101058587750115,774.59324155194
175,0.03386519395572025,775.5944931163956
176,0.03241931492047655,776.5957446808511
177,0.027587818748548997,777.5969962453066
178,0.025626650492898233,778.5982478097621
179,0.03004321901310373,779.5994993742178
180,0.03175564533028781,780.6007509386734
181,0.025439527706813455,781.6020025031289
182,0.016253704154030806,782.6032540675844
183,0.01607349451137776,783.6045056320401
184,0.026403356671535056,784.6057571964957
185,0.028474159309959314,785.6070087609512
186,0.029771182637250055,786.6082603254067
187,0.03171406098791077,787.6095118898623
188,0.028441662856432445,788.610763454318
189,0.025270171839935077,789.6120150187735
190,0.028287204286451442,790.613266583229
191,0.03094639870357024,791.6145181476846
192,0.031202457277521353,792.6157697121403
193,0.026826797669543993,793.6170212765958
194,0.021954997289990966,794.6182728410513
195,0.023329602451621745,795.6195244055069
196,0.016830590947553334,796.6207759699626
197,0.018940670183099202,797.6220275344181
198,0.022762139279373535,798.6232790988736
199,0.021653288746891115,799.6245306633292
200,0.02320267586904904,800.6257822277848
201,0.02080298014617834,801.6270337922404
202,0.023013610964111326,802.6282853566959
203,0.0276122286683979,803.6295369211514
204,0.021875116745467285,804.630788485607
205,0.017411740326868774,805.6320400500626
206,0.01914330421102953,806.6332916145182
207,0.024194052892158126,807.6345431789737
208,0.028546095448556616,808.6357947434293
209,0.024492055607413507,809.6370463078849
210,0.01864559867399652,810.6382978723404
211,0.017997994229635595,811.639549436796
212,0.016271648710344415,812.6408010012516
213,0.014698891958277222,813.6420525657071
214,0.018186292127571956,814.6433041301627
215,0.01938834932211699,815.6445556946182
216,0.019444016520841496,816.6458072590739
217,0.024875451992383866,817.6470588235294
218,0.01952178231747945,818.648310387985
219,0.02337690246746211,819.6495619524405
220,0.027386844579814846,820.6508135168962
221,0.022437330634733958,821.6520650813517
222,0.018262739095528377,822.6533166458073
223,0.018079539287522428,823.6545682102628
224,0.020308601260778016,824.6558197747185
225,0.024238500193035983,825.657071339174
226,0.026248150384710033,826.6583229036296
227,0.017043578362132356,827.6595744680851
228,0.01792160357680778,828.6608260325407
229,0.020885979510057304,829.6620775969963
230,0.023363597824521982,830.6633291614519
231,0.024903555694900336,831.6645807259074
232,0.02055391885959467,832.665832290363
233,0.0205604119428524,833.6670838548185
234,0.020269200610206792,834.6683354192742
235,0.020321520347196465,835.6695869837297
236,0.021856693048986957,836.6708385481852
237,0.0186723083143185,837.6720901126408
238,0.01738796252895694,838.6733416770963
239,0.019662837635373062,839.674593241552
240,0.020746363726858147,840.6758448060075
241,0.024158851361073885,841.6770963704631
242,0.024606764448227094,842.6783479349186
243,0.023526707799179928,843.6795994993743
244,0.02222574167604933,844.6808510638298
245,0.017697414453201665,845.6821026282854
246,0.018387188663382445,846.6833541927409
247,0.023394661016958203,847.6846057571966
248,0.02307610066563661,848.6858573216521
249,0.02241859391649662,849.6871088861077
250,0.021550107207017943,850.6883604505632
251,0.018719165246294096,851.6896120150188
252,0.020127300005607942,852.6908635794744
253,0.02181117180593046,853.69211514393
254,0.02386149284557789,854.6933667083855
255,0.025904234986047436,855.6946182728411
256,0.026580234188331234,856.6958698372966
257,0.027081422771746664,857.6971214017523
258,0.027878389290634742,858.6983729662078
259,0.02575331659313251,859.6996245306633
260,0.024126983575144187,860.7008760951189
261,0.023810511271637594,861.7021276595744
262,0.0217945456848657,862.7033792240301
263,0.0196977471235452,863.7046307884856
264,0.02089995730334628,864.7058823529412
265,0.0167734069553073,865.7071339173967
266,0.01893187235117867,866.7083854818524
267,0.021894012559134323,867.7096370463079
268,0.02069419473869824,868.7108886107635
269,0.017786112048020445,869.712140175219
270,0.013686907147987187,870.7133917396746
271,0.016847654338955066,871.7146433041302
272,0.02345424995567114,872.7158948685858
273,0.0254141353392647,873.7171464330413
274,0.024392577494157595,874.7183979974969
275,0.026047175356311254,875.7196495619525
276,0.02836418436843277,876.7209011264081
277,0.026171641478487887,877.7221526908636
278,0.022862867895334472,878.7234042553192
279,0.02350921537276633,879.7246558197747
280,0.026352907563494316,880.7259073842304
281,0.027221162490921144,881.7271589486859
282,0.02581219006980085,882.7284105131414
283,0.021098260151194745,883.729662077597
284,0.02051818113101955,884.7309136420525
285,0.02449099501754136,885.7321652065082
286,0.023879843457219017,886.7334167709637
287,0.022590916336284343,887.7346683354193
288,0.02576391329195693,888.7359198998748
289,0.02521156461728747,889.7371714643305
290,0.02223560356463481,890.738423028786
291,0.0173855923374016,891.7396745932416
292,0.01851555626479008,892.7409261576971
293,0.023711962645797814,893.7421777221527
294,0.023558048666989188,894.7434292866083
295,0.017518314613085017,895.7446808510639
296,0.018098134535617177,896.7459324155194
297,0.017993173857050026,897.747183979975
298,0.017495054931893142,898.7484355444305
299,0.016523573517750925,899.7496871088862
300,0.01661621019296016,900.7509386733417
301,0.01836522946444883,901.7521902377973
302,0.017936592168486643,902.7534418022528
303,0.017194469974687127,903.7546933667085
304,0.017770423688396535,904.755944931164
305,0.01815973623194896,905.7571964956196
306,0.019283748770145617,906.7584480600751
307,0.018733434750822685,907.7596996245306
308,0.018574215218553805,908.7609511889863
309,0.017157722935899525,909.7622027534418
310,0.015539952119866422,910.7634543178974
311,0.020420313035980166,911.7647058823529
312,0.01915285719708759,912.7659574468086
313,0.016554585522496768,913.7672090112641
314,0.017394690400712627,914.7684605757197
315,0.016264931527558157,915.7697121401752
316,0.018665572113375852,916.7709637046308
317,0.01853625586616046,917.7722152690864
318,0.016602424808384603,918.773466833542
319,0.014925322856607666,919.7747183979975
320,0.015498174033348891,920.7759699624531
321,0.022668848862341336,921.7772215269086
322,0.02310537012157399,922.7784730913643
323,0.021109923013095017,923.7797246558198
324,0.02113883862068598,924.7809762202754
325,0.02013772392946805,925.7822277847309
326,0.016281404684789707,926.7834793491866
327,0.016937823358962573,927.7847309136421
328,0.019589534838145253,928.7859824780977
329,0.015459529051968719,929.7872340425532
330,0.013820249494381919,930.7884856070087
331,0.015250191901616925,931.7897371714644
332,0.017681065005278548,932.7909887359199
333,0.019277446466412412,933.7922403003755
334,0.01814422867845331,934.793491864831
335,0.016327917645139214,935.7947434292867
336,0.016844767871302933,936.7959949937422
337,0.017466995183206314,937.7972465581978
338,0.017535363396769275,938.7984981226533
339,0.01643607322102757,939.7997496871089
340,0.014728920113782195,940.8010012515645
341,0.016319333675477214,941.8022528160201
342,0.017497808985495324,942.8035043804756
343,0.01831748133986324,943.8047559449312
344,0.015254177635560237,944.8060075093867
345,0.014855839813196008,945.8072590738424
346,0.01744023308325547,946.8085106382979
347,0.01765605799201255,947.8097622027535
348,0.01855366947975051,948.811013767209
349,0.016012863073990417,949.8122653316647
350,0.015315199678449498,950.8135168961202
351,0.01759465220272183,951.8147684605758
352,0.013164709795481058,952.8160200250313
353,0.014039242081060185,953.8172715894868
354,0.01595068510369356,954.8185231539425
355,0.017277728862170043,955.819774718398
356,0.01633509489456526,956.8210262828536
357,0.013290030334402753,957.8222778473091
358,0.014780374645297557,958.8235294117648
359,0.01624024674121944,959.8247809762203
360,0.013709777384553519,960.8260325406759
361,0.01307477481826545,961.8272841051314
362,0.015016292173433261,962.828535669587
363,0.017815856133269352,963.8297872340426
364,0.017986812298433602,964.8310387984982
365,0.01644969320524226,965.8322903629537
366,0.016020505034662513,966.8335419274093
367,0.01628703239644256,967.8347934918648
368,0.019430019858263377,968.8360450563205
369,0.01841513367704071,969.837296620776
370,0.015499078173188047,970.8385481852316
371,0.016982158327357104,971.8397997496871
372,0.02175048385383568,972.8410513141428
373,0.02010681419279035,973.8423028785983
374,0.016413512871429115,974.8435544430539
375,0.01640377950824444,975.8448060075094
376,0.017293906162225182,976.8460575719649
377,0.018530415033056566,977.8473091364206
378,0.01630431114726951,978.8485607008761
379,0.016229384165321412,979.8498122653317
380,0.019449135956736602,980.8510638297872
381,0.018972328729186645,981.8523153942429
382,0.018448753905292513,982.8535669586984
383,0.017748114851662576,983.854818523154
384,0.016745754450271894,984.8560700876095
385,0.016445114549111763,985.8573216520651
386,0.014270478701219629,986.8585732165207
387,0.015878301885657406,987.8598247809763
388,0.015053801754178154,988.8610763454318
389,0.014152238716077374,989.8623279098874
390,0.01641436962713883,990.8635794743429
391,0.018209098978263605,991.8648310387986
392,0.01579081682409527,992.8660826032541
393,0.016069871435846365,993.8673341677097
394,0.01638504520510453,994.8685857321652
395,0.012747918280848898,995.8698372966209
396,0.009067714825486215,996.8710888610764
397,0.01076438279134826,997.872340425532
398,0.009426263665549614,998.8735919899875
399,0.00845960754375943,999.874843554443
400,0.015222070489047496,1000.8760951188987
401,0.01760947416805754,1001.8773466833542
402,0.01727615414232549,1002.8785982478098
403,0.019263118550500165,1003.8798498122653
404,0.017326047842476336,1004.881101376721
405,0.017176139340555723,1005.8823529411765
406,0.016962889393030093,1006.8836045056321
407,0.018024492990179455,1007.8848560700876
408,0.017553237376027042,1008.8861076345432
409,0.017964943877289963,1009.8873591989988
410,0.017118004017104057,1010.8886107634544
411,0.018692149577986573,1011.8898623279099
412,0.01978679045330268,1012.8911138923655
413,0.019574546675253157,1013.892365456821
414,0.016779588178921747,1014.8936170212767
415,0.018123017443083634,1015.8948685857322
416,0.020362443596255515,1016.8961201501878
417,0.018286077009064008,1017.8973717146433
418,0.016759073193660476,1018.898623279099
419,0.017509882840848267,1019.8998748435545
420,0.018789535333080056,1020.9011264080101
421,0.018394386028670197,1021.9023779724656
422,0.015919366085980942,1022.9036295369211
423,0.014456853570468336,1023.9048811013768
424,0.018266359442644934,1024.9061326658323
425,0.02039048707375126,1025.9073842302878
426,0.01755619190833455,1026.9086357947435
427,0.01659186151447555,1027.909887359199
428,0.01827617816237113,1028.9111389236546
429,0.016780296052141857,1029.9123904881103
430,0.015206559039274266,1030.9136420525656
431,0.017232595589636555,1031.9148936170213
432,0.018391800169615283,1032.9161451814768
433,0.017393307522254455,1033.9173967459324
434,0.016247981582368155,1034.918648310388
435,0.017912210478278203,1035.9198998748436
436,0.01919441648016033,1036.9211514392991
437,0.019747917968406584,1037.9224030037549
438,0.016072911549114718,1038.9236545682102
439,0.014465122104987143,1039.924906132666
440,0.015334401236241774,1040.9261576971214
441,0.0193500749919444,1041.927409261577
442,0.02000660519090437,1042.9286608260327
443,0.01857337615194687,1043.9299123904882
444,0.018052650806010123,1044.9311639549437
445,0.019039980935335196,1045.9324155193992
446,0.019172963047239384,1046.9336670838547
447,0.018557516547883523,1047.9349186483105
448,0.02020834705391139,1048.936170212766
449,0.01565084667214838,1049.9374217772215
450,0.014269431368856651,1050.9386733416773
451,0.014750913545178365,1051.9399249061325
452,0.017352331146307378,1052.9411764705883
453,0.016049440822404303,1053.9424280350438
454,0.017580220695538187,1054.9436795994993
455,0.015559083650196075,1055.944931163955
456,0.014592909196463978,1056.9461827284106
457,0.017551040978811255,1057.947434292866
458,0.01741631890180434,1058.9486858573218
459,0.016242760938298236,1059.9499374217771
460,0.014892507858572926,1060.9511889862329
461,0.01736707000181273,1061.9524405506884
462,0.017567416921450116,1062.953692115144
463,0.017600238361821643,1063.9549436795996
464,0.01933565919887817,1064.9561952440552
465,0.017984149495849523,1065.9574468085107
466,0.014855505182415381,1066.9586983729664
467,0.016097818339664925,1067.9599499374217
468,0.0157224474534375,1068.9612015018774
469,0.016479983253335474,1069.962453066333
470,0.01619597791263471,1070.9637046307885
471,0.01605408246453287,1071.9649561952442
472,0.015042914980601656,1072.9662077596995
473,0.017983663119950994,1073.9674593241552
474,0.018754108895293848,1074.9687108886108
475,0.018699379920266934,1075.9699624530663
476,0.018505093687351072,1076.971214017522
477,0.01666396530125928,1077.9724655819775
478,0.016423436242396814,1078.973717146433
479,0.01842353121442734,1079.9749687108888
480,0.020110024569372317,1080.976220275344
481,0.019350899399673535,1081.9774718397998
482,0.018720209023248974,1082.9787234042553
483,0.01876471888966818,1083.9799749687108
484,0.018340151641077072,1084.9812265331666
485,0.019713166273683014,1085.982478097622
486,0.021690107762983767,1086.9837296620776
487,0.01611401598407319,1087.9849812265334
488,0.01448189039190099,1088.9862327909887
489,0.017489756813096054,1089.9874843554444
490,0.019430039417714512,1090.9887359199
491,0.020655247873998615,1091.9899874843554
492,0.017005236806998295,1092.9912390488112
493,0.017944069903293756,1093.9924906132665
494,0.01880760460967655,1094.9937421777222
495,0.0192954131229286,1095.9949937421777
496,0.019800117295695138,1096.9962453066332
497,0.01769788439827302,1097.997496871089
498,0.015618229738792396,1098.9987484355445
499,0.01650897903534265,1100.0
